Month,Day,Year,Sender,Recipient
4,26,2001,177,177
4,26,2001,129,67
4,26,2001,129,67
4,26,2001,129,67
4,26,2001,129,67
4,26,2001,10,93
4,26,2001,10,93
4,26,2001,164,159
4,26,2001,164,159
4,26,2001,164,159
4,26,2001,164,159
4,26,2001,164,159
4,26,2001,164,159
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,164,162
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,147,59
4,26,2001,147,59
4,26,2001,147,59
4,26,2001,147,59
4,26,2001,147,59
4,26,2001,147,59
4,26,2001,147,59
4,26,2001,147,64
4,26,2001,147,64
4,26,2001,147,64
4,26,2001,147,64
4,26,2001,147,64
4,26,2001,147,64
4,26,2001,147,64
4,26,2001,147,83
4,26,2001,147,83
4,26,2001,147,83
4,26,2001,147,83
4,26,2001,147,83
4,26,2001,147,83
4,26,2001,147,83
4,26,2001,147,164
4,26,2001,147,164
4,26,2001,147,164
4,26,2001,147,164
4,26,2001,147,164
4,26,2001,147,164
4,26,2001,147,164
4,26,2001,168,34
4,26,2001,168,34
4,26,2001,168,96
4,26,2001,168,104
4,26,2001,168,125
4,26,2001,164,95
4,26,2001,164,95
4,26,2001,164,95
4,26,2001,164,95
4,26,2001,164,95
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,64,168
4,26,2001,64,168
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,93
4,26,2001,93,93
4,26,2001,93,93
4,26,2001,93,93
4,26,2001,93,93
4,26,2001,93,93
4,26,2001,93,93
4,26,2001,93,93
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,10,93
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,159
4,26,2001,162,164
4,26,2001,162,164
4,26,2001,162,164
4,26,2001,162,164
4,26,2001,162,164
4,26,2001,162,164
4,26,2001,162,164
4,26,2001,162,164
4,26,2001,162,164
4,26,2001,156,115
4,26,2001,156,115
4,26,2001,156,115
4,26,2001,156,115
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,64,64
4,26,2001,170,115
4,26,2001,170,115
4,26,2001,170,115
4,26,2001,170,115
4,26,2001,170,66
4,26,2001,170,66
4,26,2001,170,111
4,26,2001,170,111
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,79,100
4,26,2001,79,100
4,26,2001,79,100
4,26,2001,79,100
4,26,2001,34,125
4,26,2001,64,59
4,26,2001,64,59
4,26,2001,64,59
4,26,2001,64,59
4,26,2001,64,59
4,26,2001,64,59
4,26,2001,64,59
4,26,2001,64,59
4,26,2001,64,146
4,26,2001,64,146
4,26,2001,64,146
4,26,2001,64,146
4,26,2001,64,146
4,26,2001,64,146
4,26,2001,64,146
4,26,2001,64,146
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,64,147
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,93,10
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,59
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,164,147
4,26,2001,168,34
4,26,2001,168,34
4,26,2001,168,96
4,26,2001,168,96
4,26,2001,168,125
4,26,2001,168,125
4,26,2001,168,125
4,26,2001,127,48
4,26,2001,127,48
4,26,2001,127,48
4,26,2001,127,48
4,26,2001,127,48
4,26,2001,127,48
4,26,2001,127,141
4,26,2001,127,141
4,26,2001,127,141
4,26,2001,127,141
4,26,2001,127,141
4,26,2001,127,141
4,26,2001,127,60
4,26,2001,127,60
4,26,2001,127,60
4,26,2001,127,60
4,26,2001,127,63
4,26,2001,127,63
4,26,2001,127,63
4,26,2001,127,63
4,26,2001,127,119
4,26,2001,127,119
4,26,2001,127,119
4,26,2001,127,119
4,26,2001,127,144
4,26,2001,127,144
4,26,2001,127,144
4,26,2001,127,144
4,26,2001,127,165
4,26,2001,127,165
4,26,2001,127,165
4,26,2001,127,165
4,26,2001,127,168
4,26,2001,127,168
4,26,2001,127,168
4,26,2001,127,168
4,26,2001,127,177
4,26,2001,127,177
4,26,2001,127,177
4,26,2001,127,177
4,26,2001,127,120
4,26,2001,127,120
4,26,2001,127,120
4,26,2001,127,120
4,26,2001,127,149
4,26,2001,127,149
4,26,2001,127,149
4,26,2001,127,149
4,26,2001,58,34
4,26,2001,58,113
4,26,2001,97,83
4,26,2001,97,83
4,26,2001,97,108
4,26,2001,97,108
4,26,2001,59,64
4,26,2001,59,64
4,27,2001,79,100
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,10,93
4,27,2001,10,93
4,27,2001,10,93
4,27,2001,147,64
4,27,2001,147,64
4,27,2001,162,152
4,27,2001,162,152
4,27,2001,162,152
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,93,39
4,27,2001,93,39
4,27,2001,93,39
4,27,2001,93,39
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,64
4,27,2001,64,64
4,27,2001,64,64
4,27,2001,64,64
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,23,161
4,27,2001,23,161
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,159,162
4,27,2001,159,162
4,27,2001,159,162
4,27,2001,159,162
4,27,2001,159,162
4,27,2001,159,162
4,27,2001,159,164
4,27,2001,159,164
4,27,2001,159,164
4,27,2001,159,164
4,27,2001,159,164
4,27,2001,159,164
4,27,2001,40,119
4,27,2001,40,119
4,27,2001,40,119
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,119,40
4,27,2001,119,40
4,27,2001,119,40
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,23,161
4,27,2001,23,161
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,119,40
4,27,2001,119,40
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,170,66
4,27,2001,170,66
4,27,2001,170,111
4,27,2001,170,111
4,27,2001,119,63
4,27,2001,119,63
4,27,2001,119,63
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,147,83
4,27,2001,147,83
4,27,2001,147,83
4,27,2001,147,83
4,27,2001,147,83
4,27,2001,147,108
4,27,2001,147,108
4,27,2001,147,108
4,27,2001,147,108
4,27,2001,147,108
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,177,100
4,27,2001,177,100
4,27,2001,177,100
4,27,2001,177,100
4,27,2001,177,100
4,27,2001,177,100
4,27,2001,177,100
4,27,2001,177,100
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,146
4,27,2001,64,146
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,116,51
4,27,2001,116,51
4,27,2001,116,51
4,27,2001,116,51
4,27,2001,116,51
4,27,2001,116,51
4,27,2001,116,51
4,27,2001,116,51
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,147,164
4,27,2001,125,96
4,27,2001,125,104
4,27,2001,125,125
4,27,2001,125,125
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,147,64
4,27,2001,147,64
4,27,2001,18,82
4,27,2001,18,82
4,27,2001,18,82
4,27,2001,18,82
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,93,66
4,27,2001,163,61
4,27,2001,163,61
4,27,2001,163,115
4,27,2001,163,115
4,27,2001,163,156
4,27,2001,163,156
4,27,2001,163,166
4,27,2001,163,166
4,27,2001,163,170
4,27,2001,163,170
4,27,2001,79,79
4,27,2001,79,79
4,27,2001,79,79
4,27,2001,79,79
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,30,23
4,27,2001,30,23
4,27,2001,30,66
4,27,2001,30,66
4,27,2001,30,161
4,27,2001,30,161
4,27,2001,115,5
4,27,2001,115,5
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,93,10
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,14,56
4,27,2001,14,56
4,27,2001,14,56
4,27,2001,14,56
4,27,2001,14,56
4,27,2001,14,56
4,27,2001,14,56
4,27,2001,14,56
4,27,2001,14,56
4,27,2001,14,105
4,27,2001,14,105
4,27,2001,14,105
4,27,2001,14,105
4,27,2001,14,105
4,27,2001,14,105
4,27,2001,14,105
4,27,2001,14,105
4,27,2001,14,105
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,170,39
4,27,2001,170,39
4,27,2001,170,39
4,27,2001,170,39
4,27,2001,170,66
4,27,2001,170,66
4,27,2001,170,66
4,27,2001,170,66
4,27,2001,170,115
4,27,2001,170,115
4,27,2001,170,115
4,27,2001,170,115
4,27,2001,170,161
4,27,2001,170,161
4,27,2001,170,161
4,27,2001,170,161
4,27,2001,30,66
4,27,2001,30,66
4,27,2001,66,30
4,27,2001,66,30
4,27,2001,66,30
4,27,2001,66,30
4,27,2001,147,52
4,27,2001,147,83
4,27,2001,147,108
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,115,5
4,27,2001,115,5
4,27,2001,115,5
4,27,2001,115,5
4,27,2001,18,157
4,27,2001,18,157
4,27,2001,18,157
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,59
4,27,2001,64,146
4,27,2001,64,146
4,27,2001,64,146
4,27,2001,64,146
4,27,2001,64,146
4,27,2001,64,146
4,27,2001,64,146
4,27,2001,64,146
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,64,147
4,27,2001,97,83
4,27,2001,97,83
4,27,2001,97,108
4,27,2001,97,108
4,27,2001,152,178
4,27,2001,152,178
4,27,2001,133,121
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,119,119
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,119,40
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,108,108
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,18
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,102
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,157,158
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,119,40
4,27,2001,97,108
4,27,2001,97,108
4,27,2001,97,47
4,27,2001,119,63
4,27,2001,147,83
4,27,2001,147,108
4,27,2001,147,164
4,27,2001,18,82
4,27,2001,18,82
4,27,2001,18,82
4,27,2001,18,82
4,27,2001,33,8
4,27,2001,33,78
4,27,2001,33,87
4,27,2001,33,101
4,27,2001,79,79
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,27,2001,179,179
4,28,2001,18,157
4,28,2001,18,157
4,28,2001,18,157
4,28,2001,56,14
4,28,2001,56,105
4,28,2001,14,56
4,28,2001,14,105
4,28,2001,64,64
4,28,2001,64,64
4,28,2001,64,64
4,28,2001,64,64
4,28,2001,64,64
4,28,2001,64,64
4,28,2001,64,64
4,28,2001,64,64
4,28,2001,64,64
4,28,2001,64,64
4,29,2001,93,93
4,29,2001,93,93
4,29,2001,93,93
4,29,2001,93,93
4,29,2001,93,93
4,29,2001,59,64
4,29,2001,59,64
4,29,2001,64,64
4,29,2001,64,64
4,29,2001,64,64
4,29,2001,64,64
4,29,2001,64,64
4,29,2001,64,64
4,30,2001,49,56
4,30,2001,49,56
4,30,2001,49,56
4,30,2001,146,113
4,30,2001,146,113
4,30,2001,146,113
4,30,2001,146,113
4,30,2001,146,113
4,30,2001,146,113
4,30,2001,146,113
4,30,2001,146,113
4,30,2001,146,58
4,30,2001,146,58
4,30,2001,146,58
4,30,2001,146,58
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,59
4,30,2001,164,64
4,30,2001,164,64
4,30,2001,164,64
4,30,2001,164,64
4,30,2001,164,64
4,30,2001,164,64
4,30,2001,164,64
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,164,147
4,30,2001,18,91
4,30,2001,18,91
4,30,2001,79,128
4,30,2001,79,128
4,30,2001,79,128
4,30,2001,79,128
4,30,2001,23,116
4,30,2001,23,116
4,30,2001,23,116
4,30,2001,23,116
4,30,2001,23,165
4,30,2001,23,165
4,30,2001,23,165
4,30,2001,23,165
4,30,2001,141,94
4,30,2001,141,94
4,30,2001,141,94
4,30,2001,141,94
4,30,2001,51,30
4,30,2001,51,30
4,30,2001,141,94
4,30,2001,141,94
4,30,2001,141,94
4,30,2001,141,94
4,30,2001,10,93
4,30,2001,10,93
4,30,2001,39,39
4,30,2001,39,39
4,30,2001,39,39
4,30,2001,39,39
4,30,2001,162,83
4,30,2001,162,83
4,30,2001,162,83
4,30,2001,162,83
4,30,2001,162,83
4,30,2001,162,83
4,30,2001,116,51
4,30,2001,116,51
4,30,2001,116,51
4,30,2001,116,51
4,30,2001,166,156
4,30,2001,166,156
4,30,2001,166,156
4,30,2001,166,156
4,30,2001,135,59
4,30,2001,135,168
4,30,2001,135,168
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,23,161
4,30,2001,23,161
4,30,2001,179,24
4,30,2001,179,24
4,30,2001,179,24
4,30,2001,179,24
4,30,2001,179,24
4,30,2001,179,162
4,30,2001,179,162
4,30,2001,179,162
4,30,2001,179,162
4,30,2001,179,162
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,121,127
4,30,2001,121,127
4,30,2001,52,108
4,30,2001,52,108
4,30,2001,52,108
4,30,2001,129,83
4,30,2001,129,83
4,30,2001,129,83
4,30,2001,59,64
4,30,2001,59,64
4,30,2001,108,7
4,30,2001,108,7
4,30,2001,108,22
4,30,2001,108,22
4,30,2001,108,47
4,30,2001,108,47
4,30,2001,108,57
4,30,2001,108,57
4,30,2001,108,79
4,30,2001,108,79
4,30,2001,108,83
4,30,2001,108,83
4,30,2001,108,83
4,30,2001,108,83
4,30,2001,108,85
4,30,2001,108,85
4,30,2001,108,97
4,30,2001,108,97
4,30,2001,108,141
4,30,2001,108,141
4,30,2001,108,158
4,30,2001,108,158
4,30,2001,108,174
4,30,2001,108,174
4,30,2001,7,27
4,30,2001,7,27
4,30,2001,7,51
4,30,2001,7,51
4,30,2001,7,51
4,30,2001,7,51
4,30,2001,27,142
4,30,2001,27,142
4,30,2001,27,142
4,30,2001,27,142
4,30,2001,161,30
4,30,2001,161,30
4,30,2001,121,121
4,30,2001,97,47
4,30,2001,59,64
4,30,2001,59,64
4,30,2001,170,66
4,30,2001,170,66
4,30,2001,170,111
4,30,2001,170,111
4,30,2001,179,99
4,30,2001,179,99
4,30,2001,179,99
4,30,2001,179,99
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,166,61
4,30,2001,166,61
4,30,2001,166,115
4,30,2001,166,115
4,30,2001,166,156
4,30,2001,166,156
4,30,2001,166,163
4,30,2001,166,163
4,30,2001,166,170
4,30,2001,166,170
4,30,2001,135,168
4,30,2001,135,168
4,30,2001,135,168
4,30,2001,135,168
4,30,2001,106,67
4,30,2001,106,67
4,30,2001,106,67
4,30,2001,106,67
4,30,2001,106,83
4,30,2001,106,83
4,30,2001,106,83
4,30,2001,106,83
4,30,2001,106,108
4,30,2001,106,108
4,30,2001,106,108
4,30,2001,106,108
4,30,2001,106,129
4,30,2001,106,129
4,30,2001,106,129
4,30,2001,106,129
4,30,2001,100,127
4,30,2001,100,127
4,30,2001,100,127
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,49,56
4,30,2001,135,168
4,30,2001,135,168
4,30,2001,135,168
4,30,2001,7,116
4,30,2001,93,10
4,30,2001,93,10
4,30,2001,93,10
4,30,2001,93,10
4,30,2001,18,91
4,30,2001,18,91
4,30,2001,135,168
4,30,2001,135,168
4,30,2001,79,128
4,30,2001,97,83
4,30,2001,97,83
4,30,2001,97,97
4,30,2001,97,97
4,30,2001,97,108
4,30,2001,97,108
4,30,2001,121,94
4,30,2001,141,94
4,30,2001,141,94
4,30,2001,108,2
4,30,2001,108,2
4,30,2001,108,7
4,30,2001,108,7
4,30,2001,108,22
4,30,2001,108,22
4,30,2001,108,47
4,30,2001,108,47
4,30,2001,108,79
4,30,2001,108,79
4,30,2001,108,83
4,30,2001,108,83
4,30,2001,108,83
4,30,2001,108,83
4,30,2001,108,85
4,30,2001,108,85
4,30,2001,108,97
4,30,2001,108,97
4,30,2001,108,141
4,30,2001,108,141
4,30,2001,108,158
4,30,2001,108,158
4,30,2001,108,160
4,30,2001,108,160
4,30,2001,59,64
4,30,2001,59,64
4,30,2001,141,94
4,30,2001,141,94
4,30,2001,83,24
4,30,2001,83,24
4,30,2001,83,28
4,30,2001,83,28
4,30,2001,83,52
4,30,2001,83,52
4,30,2001,83,58
4,30,2001,83,58
4,30,2001,83,67
4,30,2001,83,67
4,30,2001,83,68
4,30,2001,83,68
4,30,2001,83,75
4,30,2001,83,75
4,30,2001,83,95
4,30,2001,83,95
4,30,2001,83,108
4,30,2001,83,108
4,30,2001,83,129
4,30,2001,83,129
4,30,2001,83,148
4,30,2001,83,148
4,30,2001,83,152
4,30,2001,83,152
4,30,2001,83,162
4,30,2001,83,162
4,30,2001,83,164
4,30,2001,83,164
4,30,2001,58,124
4,30,2001,162,83
4,30,2001,162,83
4,30,2001,162,83
4,30,2001,162,83
4,30,2001,34,96
4,30,2001,34,104
4,30,2001,34,125
4,30,2001,34,159
4,30,2001,34,168
4,30,2001,59,64
4,30,2001,59,64
4,30,2001,80,126
4,30,2001,83,5
4,30,2001,83,52
4,30,2001,83,108
4,30,2001,83,97
4,30,2001,83,108
4,30,2001,83,108
4,30,2001,97,83
4,30,2001,97,54
4,30,2001,95,68
4,30,2001,95,68
4,30,2001,97,108
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,24
4,30,2001,179,24
4,30,2001,179,162
4,30,2001,179,162
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,179,179
4,30,2001,108,7
4,30,2001,108,22
4,30,2001,108,47
4,30,2001,108,57
4,30,2001,108,79
4,30,2001,108,83
4,30,2001,108,83
4,30,2001,108,85
4,30,2001,108,97
4,30,2001,108,141
4,30,2001,108,158
4,30,2001,108,174
4,30,2001,133,94
4,30,2001,133,120
4,30,2001,7,27
4,30,2001,7,51
4,30,2001,7,51
4,30,2001,7,116
5,1,2001,28,68
5,1,2001,179,99
5,1,2001,179,99
5,1,2001,179,99
5,1,2001,179,99
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,28,68
5,1,2001,68,28
5,1,2001,68,75
5,1,2001,68,75
5,1,2001,68,28
5,1,2001,68,75
5,1,2001,68,75
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,129,95
5,1,2001,129,95
5,1,2001,129,95
5,1,2001,129,95
5,1,2001,56,14
5,1,2001,56,105
5,1,2001,129,67
5,1,2001,129,67
5,1,2001,129,67
5,1,2001,129,67
5,1,2001,129,95
5,1,2001,129,95
5,1,2001,129,95
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,24
5,1,2001,162,179
5,1,2001,162,179
5,1,2001,162,179
5,1,2001,162,179
5,1,2001,162,179
5,1,2001,162,179
5,1,2001,162,83
5,1,2001,162,83
5,1,2001,162,83
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,179,179
5,1,2001,64,59
5,1,2001,64,59
5,1,2001,79,81
5,1,2001,79,81
5,1,2001,79,81
5,1,2001,79,81
5,1,2001,79,128
5,1,2001,79,128
5,1,2001,79,128
5,1,2001,79,128
5,1,2001,147,59
5,1,2001,147,59
5,1,2001,147,59
5,1,2001,147,59
5,1,2001,147,59
5,1,2001,147,59
5,1,2001,147,164
5,1,2001,147,164
5,1,2001,147,164
5,1,2001,147,164
5,1,2001,147,164
5,1,2001,147,164
5,1,2001,163,61
5,1,2001,163,61
5,1,2001,163,115
5,1,2001,163,115
5,1,2001,163,115
5,1,2001,163,115
5,1,2001,163,156
5,1,2001,163,156
5,1,2001,163,156
5,1,2001,163,156
5,1,2001,163,166
5,1,2001,163,166
5,1,2001,163,166
5,1,2001,163,166
5,1,2001,163,170
5,1,2001,163,170
5,1,2001,163,170
5,1,2001,163,170
5,1,2001,63,27
5,1,2001,63,27
5,1,2001,63,168
5,1,2001,63,168
5,1,2001,23,116
5,1,2001,23,116
5,1,2001,23,116
5,1,2001,23,116
5,1,2001,23,165
5,1,2001,23,165
5,1,2001,23,165
5,1,2001,23,165
5,1,2001,33,8
5,1,2001,33,8
5,1,2001,33,8
5,1,2001,33,8
5,1,2001,33,78
5,1,2001,33,78
5,1,2001,33,78
5,1,2001,33,78
5,1,2001,33,87
5,1,2001,33,87
5,1,2001,33,87
5,1,2001,33,87
5,1,2001,33,101
5,1,2001,33,101
5,1,2001,33,101
5,1,2001,33,101
5,1,2001,30,23
5,1,2001,30,23
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,93,93
5,1,2001,156,115
5,1,2001,156,115
5,1,2001,156,115
5,1,2001,156,115
5,1,2001,156,163
